Frequency (Hz)	Level (dB)
1071.276855	-99.915421
1072.622681	-98.748596
1073.968506	-98.515434
1075.314331	-100.101997
1076.660156	-100.820488
1078.005981	-100.313179
1079.351807	-101.311028
1080.697632	-101.901321
1082.043457	-102.025978
1083.389282	-100.160194
1084.735107	-98.003067
1086.080933	-97.989731
1087.426758	-97.949226
1088.772583	-100.417496
1090.118408	-99.389381
1091.464233	-98.370964
1092.810059	-99.021477
1094.155884	-98.821129
1095.501709	-98.002235
1096.847534	-100.980408
1098.193359	-101.182861
1099.539185	-97.859993
1100.885010	-98.148705
1102.230835	-100.455513
1103.576660	-100.867302
1104.922485	-100.572701
1106.268311	-102.713486
1107.614136	-103.328255
1108.959961	-102.887794
1110.305786	-101.135307
1111.651611	-99.512161
1112.997437	-98.831230
1114.343262	-98.835030
1115.689087	-101.406944
1117.034912	-98.444931
1118.380737	-98.365936
1119.726562	-98.278839
1121.072388	-98.575645
1122.418213	-100.978035
1123.764038	-100.935516
1125.109863	-101.175079
1126.455688	-99.198578
1127.801514	-100.045334
1129.147339	-101.371414
1130.493164	-99.090179
1131.838989	-99.019753
1133.184814	-99.980247
1134.530640	-98.947090
1135.876465	-100.945160
1137.222290	-103.455643
1138.568115	-100.458023
1139.913940	-99.635727
1141.259766	-99.415787
1142.605591	-100.132057
1143.951416	-100.320702
1145.297241	-101.372292
1146.643066	-98.875885
1147.988892	-98.759041
1149.334717	-100.228951
1150.680542	-101.607933
1152.026367	-101.808983
1153.372192	-99.802803
1154.718018	-99.800339
1156.063843	-99.889603
1157.409668	-101.114075
1158.755493	-102.926720
1160.101318	-99.555107
1161.447144	-98.704247
1162.792969	-100.780708
1164.138794	-100.536354
1165.484619	-99.497429
1166.830444	-99.685425
1168.176270	-99.012985
1169.522095	-99.022629
1170.867920	-100.456238
1172.213745	-101.146042
1173.559570	-100.945488
1174.905396	-99.580215
1176.251221	-99.618416
1177.597046	-102.216774
1178.942871	-100.781799
1180.288696	-100.308815
1181.634521	-100.548378
1182.980347	-100.711853
1184.326172	-99.627563
1185.671997	-100.520569
1187.017822	-99.706032
1188.363647	-97.834076
1189.709473	-97.265945
1191.055298	-99.159088
1192.401123	-100.605438
1193.746948	-99.416336
1195.092773	-99.249596
1196.438599	-99.808472
1197.784424	-98.544510
1199.130249	-101.039917
1200.476074	-104.668709
1201.821899	-101.437256
1203.167725	-99.424202
1204.513550	-100.014076
1205.859375	-100.024094
1207.205200	-100.083984
1208.551025	-100.677315
1209.896851	-101.231812
1211.242676	-100.027809
1212.588501	-100.308502
1213.934326	-102.203491
1215.280151	-103.231628
1216.625977	-100.130898
1217.971802	-101.740402
1219.317627	-102.812225
1220.663452	-101.603195
1222.009277	-101.240265
1223.355103	-99.919128
1224.700928	-101.709106
1226.046753	-100.950226
1227.392578	-100.053871
1228.738403	-101.623749
1230.084229	-99.867516
1231.430054	-100.310326
1232.775879	-101.113838
1234.121704	-100.484283
1235.467529	-99.734215
1236.813354	-100.481827
1238.159180	-104.563484
1239.505005	-100.774467
1240.850830	-98.249001
1242.196655	-98.983612
1243.542480	-100.128899
1244.888306	-100.285210
1246.234131	-98.736069
1247.579956	-98.973923
1248.925781	-101.252029
1250.271606	-101.352318
1251.617432	-100.674881
1252.963257	-100.680367
1254.309082	-100.120537
1255.654907	-97.511642
1257.000732	-97.696068
1258.346558	-98.081261
1259.692383	-98.582809
1261.038208	-101.306129
1262.384033	-103.689194
1263.729858	-100.870667
1265.075684	-100.419708
1266.421509	-101.838402
1267.767334	-101.399750
1269.113159	-100.377228
1270.458984	-99.894859
1271.804810	-98.111275
1273.150635	-99.576302
1274.496460	-99.485321
1275.842285	-98.282326
1277.188110	-99.083328
1278.533936	-98.494385
1279.879761	-100.040192
1281.225586	-99.114525
1282.571411	-99.012177
1283.917236	-101.535606
1285.263062	-102.292206
1286.608887	-98.465927
1287.954712	-100.254761
1289.300537	-99.504257
1290.646362	-99.242912
1291.992188	-99.844154
1293.338013	-99.321404
1294.683838	-100.579041
1296.029663	-99.537376
1297.375488	-100.359329
1298.721313	-100.795502
1300.067139	-99.400444
1301.412964	-99.548271
1302.758789	-100.817581
1304.104614	-100.070763
1305.450439	-99.168800
1306.796265	-99.733353
1308.142090	-99.133972
1309.487915	-99.403130
1310.833740	-98.782928
1312.179565	-99.350136
1313.525391	-100.056442
1314.871216	-99.659073
1316.217041	-99.753769
1317.562866	-100.849648
1318.908691	-100.597984
1320.254517	-99.195656
1321.600342	-98.914825
1322.946167	-98.683792
1324.291992	-99.321617
1325.637817	-100.025452
1326.983643	-99.382820
1328.329468	-99.787941
1329.675293	-100.521660
1331.021118	-99.370712
1332.366943	-99.487091
1333.712769	-100.078499
1335.058594	-100.781761
1336.404419	-102.216949
1337.750244	-102.556793
1339.096069	-102.505440
1340.441895	-101.048141
1341.787720	-100.296463
1343.133545	-100.375206
1344.479370	-99.999710
1345.825195	-100.408333
1347.171021	-101.072639
1348.516846	-101.172844
1349.862671	-101.432983
1351.208496	-102.100769
1352.554321	-101.789322
1353.900146	-101.984268
1355.245972	-100.590637
1356.591797	-100.448135
1357.937622	-100.138130
1359.283447	-100.215050
1360.629272	-98.856422
1361.975098	-98.885651
1363.320923	-100.503403
1364.666748	-100.391922
1366.012573	-101.691399
1367.358398	-101.790344
1368.704224	-101.915054
1370.050049	-103.001099
1371.395874	-104.005661
1372.741699	-101.447899
1374.087524	-101.233826
1375.433350	-100.342812
1376.779175	-100.567772
1378.125000	-99.856514
1379.470825	-100.565849
1380.816650	-98.723579
1382.162476	-98.428246
1383.508301	-100.280495
1384.854126	-101.321396
1386.199951	-98.968712
1387.545776	-98.193092
1388.891602	-100.465164
1390.237427	-101.592880
1391.583252	-100.672905
1392.929077	-101.313713
1394.274902	-101.354553
1395.620728	-99.596855
1396.966553	-100.308998
1398.312378	-101.967445
1399.658203	-100.125160
1401.004028	-99.590782
1402.349854	-101.427162
1403.695679	-100.907600
1405.041504	-101.455582
1406.387329	-102.799202
1407.733154	-104.220512
1409.078979	-99.794510
1410.424805	-99.914841
1411.770630	-101.600365
1413.116455	-100.168846
1414.462280	-100.908195
1415.808105	-100.746834
1417.153931	-101.922668
1418.499756	-101.448158
1419.845581	-101.772461
1421.191406	-102.049713
1422.537231	-100.119118
1423.883057	-100.177750
1425.228882	-101.764404
1426.574707	-102.412270
1427.920532	-99.549736
1429.266357	-99.338936
1430.612183	-102.041405
1431.958008	-100.781219
1433.303833	-99.593079
1434.649658	-99.465157
1435.995483	-101.196556
1437.341309	-101.528877
1438.687134	-102.605812
1440.032959	-104.959610
1441.378784	-101.591637
1442.724609	-101.125053
1444.070435	-100.873703
1445.416260	-101.509338
1446.762085	-100.215767
1448.107910	-99.069298
1449.453735	-101.244614
1450.799561	-101.857155
1452.145386	-102.413177
1453.491211	-103.586128
1454.837036	-100.412178
1456.182861	-98.678291
1457.528687	-99.573235
1458.874512	-101.529472
1460.220337	-101.062477
1461.566162	-100.195992
1462.911987	-99.922325
1464.257812	-100.785507
1465.603638	-102.928139
1466.949463	-100.859520
1468.295288	-99.905975
1469.641113	-99.576447
1470.986938	-101.039482
1472.332764	-104.832825
1473.678589	-101.613960
1475.024414	-100.230232
1476.370239	-101.460121
1477.716064	-101.266815
1479.061890	-100.069885
1480.407715	-100.904099
1481.753540	-100.696236
1483.099365	-100.194588
1484.445190	-101.951401
1485.791016	-101.589050
1487.136841	-101.175667
1488.482666	-101.098938
1489.828491	-100.669617
1491.174316	-100.419579
1492.520142	-98.963737
1493.865967	-100.022713
1495.211792	-100.254784
1496.557617	-99.761635
1497.903442	-102.722885
1499.249268	-101.268044
1500.595093	-101.124115
1501.940918	-102.140045
1503.286743	-100.871246
1504.632568	-102.008987
1505.978394	-102.640739
1507.324219	-101.038864
1508.670044	-102.035828
1510.015869	-103.487022
1511.361694	-100.152550
1512.707520	-99.094551
1514.053345	-100.103706
1515.399170	-100.522636
1516.744995	-99.835693
1518.090820	-100.687508
1519.436646	-100.414726
1520.782471	-102.007294
1522.128296	-98.313431
1523.474121	-97.916252
1524.819946	-99.593369
1526.165771	-100.632698
1527.511597	-103.166504
1528.857422	-101.823753
1530.203247	-101.983185
1531.549072	-103.762291
1532.894897	-106.525185
1534.240723	-101.800926
1535.586548	-101.218742
1536.932373	-101.287903
1538.278198	-99.331505
1539.624023	-99.608574
1540.969849	-102.239471
1542.315674	-100.607155
1543.661499	-101.059021
1545.007324	-100.233841
1546.353149	-98.978508
1547.698975	-100.457176
1549.044800	-104.082642
1550.390625	-102.324791
1551.736450	-102.167831
1553.082275	-101.946442
1554.428101	-100.924469
1555.773926	-100.075912
1557.119751	-100.543015
1558.465576	-100.662422
1559.811401	-99.669128
1561.157227	-100.387268
1562.503052	-100.119980
1563.848877	-99.906639
