Frequency (Hz)	Level (dB)
738.858032	-53.607601
740.203857	-53.514187
741.549683	-53.404655
742.895508	-53.268433
744.241333	-53.099560
745.587158	-52.879253
746.932983	-52.655712
748.278809	-52.398609
749.624634	-52.110844
750.970459	-51.804111
752.316284	-51.459717
753.662109	-51.090176
755.007935	-50.679962
756.353760	-50.251942
757.699585	-49.800781
759.045410	-49.330460
760.391235	-48.818508
761.737061	-48.277466
763.082886	-47.711777
764.428711	-47.115887
765.774536	-46.487175
767.120361	-45.840118
768.466187	-45.158329
769.812012	-44.444824
771.157837	-43.700737
772.503662	-42.930920
773.849487	-42.131256
775.195312	-41.300163
776.541138	-40.441845
777.886963	-39.564003
779.232788	-38.683842
780.578613	-37.836700
781.924438	-37.064411
783.270264	-36.416355
784.616089	-35.945877
785.961914	-35.694427
787.307739	-35.682697
788.653564	-35.902847
789.999390	-36.320061
791.345215	-36.883770
792.691040	-37.543537
794.036865	-38.256859
795.382690	-38.991707
796.728516	-39.724693
798.074341	-40.442783
799.420166	-41.142258
800.765991	-41.816963
802.111816	-42.462460
803.457642	-43.083832
804.803467	-43.683872
806.149292	-44.259708
807.495117	-44.811527
808.840942	-45.338634
810.186768	-45.842983
811.532593	-46.326931
812.878418	-46.793762
814.224243	-47.245049
815.570068	-47.678688
816.915894	-48.093502
818.261719	-48.488506
819.607544	-48.858410
820.953369	-49.210102
822.299194	-49.528130
823.645020	-49.842106
824.990845	-50.145710
826.336670	-50.428303
827.682495	-50.725677
829.028320	-51.001560
830.374146	-51.260601
831.719971	-51.504044
833.065796	-51.727295
834.411621	-51.905727
835.757446	-52.052994
837.103271	-52.164398
838.449097	-52.283066
839.794922	-52.391972
841.140747	-52.472748
842.486572	-52.514565
843.832397	-52.524769
845.178223	-52.523346
846.524048	-52.465946
847.869873	-52.414913
849.215698	-52.337967
850.561523	-52.226757
851.907349	-52.093349
853.253174	-51.969387
854.598999	-51.801414
855.944824	-51.606922
857.290649	-51.411102
858.636475	-51.193897
859.982300	-50.974213
861.328125	-50.728127
862.673950	-50.463985
864.019775	-50.200466
865.365601	-49.927979
866.711426	-49.647095
868.057251	-49.354008
869.403076	-49.062099
870.748901	-48.752632
872.094727	-48.427433
873.440552	-48.095425
874.786377	-47.757698
876.132202	-47.426666
877.478027	-47.082478
878.823853	-46.717876
880.169678	-46.343998
881.515503	-45.965267
882.861328	-45.578690
884.207153	-45.182251
885.552979	-44.770592
886.898804	-44.346077
888.244629	-43.912998
889.590454	-43.468239
890.936279	-43.011719
892.282104	-42.543522
893.627930	-42.064453
894.973755	-41.576744
896.319580	-41.083187
897.665405	-40.589439
899.011230	-40.099106
900.357056	-39.615196
901.702881	-39.148643
903.048706	-38.718777
904.394531	-38.343933
905.740356	-38.040325
907.086182	-37.829300
908.432007	-37.720947
909.777832	-37.734100
911.123657	-37.873489
912.469482	-38.125828
913.815308	-38.482143
915.161133	-38.927677
916.506958	-39.442310
917.852783	-40.000214
919.198608	-40.591274
920.544434	-41.192184
921.890259	-41.798920
923.236084	-42.396599
924.581909	-42.987186
925.927734	-43.564316
927.273560	-44.119282
928.619385	-44.645100
929.965210	-45.159584
931.311035	-45.644669
932.656860	-46.100620
934.002686	-46.518978
935.348511	-46.922104
936.694336	-47.292412
938.040161	-47.631767
939.385986	-47.936871
940.731812	-48.211880
942.077637	-48.451321
943.423462	-48.667286
944.769287	-48.844727
946.115112	-48.992180
947.460938	-49.123009
948.806763	-49.228764
950.152588	-49.297310
951.498413	-49.343395
952.844238	-49.382019
954.190063	-49.396698
955.535889	-49.391048
956.881714	-49.362514
958.227539	-49.335278
959.573364	-49.285824
960.919189	-49.233746
962.265015	-49.164337
963.610840	-49.080097
964.956665	-48.992283
966.302490	-48.888596
967.648315	-48.788857
968.994141	-48.680073
