Frequency (Hz)	Level (dB)
956.881714	-67.928680
958.227539	-68.803894
959.573364	-68.748238
960.919189	-67.812637
962.265015	-67.449501
963.610840	-68.708122
964.956665	-68.196625
966.302490	-67.755791
967.648315	-67.720123
968.994141	-67.305473
970.339966	-67.153252
971.685791	-67.576599
973.031616	-67.332329
974.377441	-67.921700
975.723267	-67.861221
977.069092	-67.517799
978.414917	-67.442940
979.760742	-67.063179
981.106567	-67.896469
982.452393	-67.235130
983.798218	-66.592621
985.144043	-67.278267
986.489868	-66.882401
987.835693	-67.194458
989.181519	-67.714523
990.527344	-67.859619
991.873169	-67.341194
993.218994	-67.517204
994.564819	-66.666130
995.910645	-66.657356
997.256470	-67.156364
998.602295	-66.943092
999.948120	-66.565598
1001.293945	-66.190796
1002.639771	-67.179611
1003.985596	-66.765526
1005.331421	-66.829117
1006.677246	-66.527206
1008.023071	-66.357445
1009.368896	-67.026291
1010.714722	-67.456337
1012.060547	-66.001251
1013.406372	-66.116661
1014.752197	-66.195488
1016.098022	-66.543274
1017.443848	-65.942596
1018.789673	-65.472366
1020.135498	-66.082756
1021.481323	-66.430473
1022.827148	-65.406837
1024.172974	-65.189674
1025.518799	-65.808151
1026.864624	-65.304184
1028.210449	-65.782120
1029.556274	-65.794228
1030.902100	-65.788261
1032.247925	-65.853973
1033.593750	-65.767525
1034.939575	-65.149788
1036.285400	-65.019745
1037.631226	-65.911667
1038.977051	-65.918457
1040.322876	-65.051086
1041.668701	-65.633751
1043.014526	-65.666824
1044.360352	-65.633278
1045.706177	-65.369377
1047.052002	-64.756943
1048.397827	-64.612946
1049.743652	-64.767342
1051.089478	-64.861053
1052.435303	-64.404419
1053.781128	-64.073601
1055.126953	-64.393944
1056.472778	-64.611702
1057.818604	-64.064331
1059.164429	-63.483025
1060.510254	-64.353989
1061.856079	-64.421852
1063.201904	-64.466072
1064.547729	-64.491371
1065.893555	-64.383095
1067.239380	-63.984592
1068.585205	-63.457264
1069.931030	-63.095890
1071.276855	-63.941807
1072.622681	-64.116600
1073.968506	-63.948544
1075.314331	-64.119286
1076.660156	-64.653023
1078.005981	-64.112381
1079.351807	-63.081043
1080.697632	-62.839138
1082.043457	-62.912334
1083.389282	-62.370560
1084.735107	-62.230606
1086.080933	-62.498783
1087.426758	-63.561821
1088.772583	-62.980145
1090.118408	-62.947895
1091.464233	-62.460831
1092.810059	-61.950138
1094.155884	-62.366478
1095.501709	-62.429390
1096.847534	-62.560699
1098.193359	-62.143040
1099.539185	-61.334816
1100.885010	-60.958771
1102.230835	-61.729439
1103.576660	-62.783901
1104.922485	-62.439224
1106.268311	-61.992092
1107.614136	-62.604256
1108.959961	-62.735207
1110.305786	-62.526512
1111.651611	-62.721268
1112.997437	-62.207058
1114.343262	-61.962482
1115.689087	-61.270466
1117.034912	-62.226948
1118.380737	-63.454357
1119.726562	-62.807098
1121.072388	-62.056080
1122.418213	-62.452271
1123.764038	-61.959019
1125.109863	-61.718636
1126.455688	-62.073189
1127.801514	-61.650455
1129.147339	-61.814659
1130.493164	-61.842312
1131.838989	-62.131351
1133.184814	-62.024944
1134.530640	-62.091179
1135.876465	-61.945187
1137.222290	-61.900421
1138.568115	-61.653385
1139.913940	-61.788506
1141.259766	-62.984589
1142.605591	-62.641453
1143.951416	-61.917873
1145.297241	-62.085155
1146.643066	-62.288433
1147.988892	-62.059277
1149.334717	-62.402863
1150.680542	-62.671040
1152.026367	-62.996647
1153.372192	-62.501820
1154.718018	-62.872414
1156.063843	-62.235241
1157.409668	-61.679268
1158.755493	-62.188911
1160.101318	-62.836040
1161.447144	-62.526184
1162.792969	-61.745926
1164.138794	-61.555851
1165.484619	-62.577263
1166.830444	-62.998611
1168.176270	-61.970039
1169.522095	-61.889084
1170.867920	-61.858669
1172.213745	-62.431576
1173.559570	-62.746155
1174.905396	-62.818172
1176.251221	-62.314045
1177.597046	-62.509762
1178.942871	-62.121899
1180.288696	-62.082977
1181.634521	-62.158794
1182.980347	-62.621544
1184.326172	-62.837006
1185.671997	-62.539391
1187.017822	-62.797527
1188.363647	-62.378296
1189.709473	-62.980473
1191.055298	-62.518932
1192.401123	-62.706978
1193.746948	-62.319187
1195.092773	-62.883965
1196.438599	-62.972996
1197.784424	-62.861008
1199.130249	-62.540386
1200.476074	-62.773922
1201.821899	-62.960194
1203.167725	-63.118626
1204.513550	-63.575127
1205.859375	-63.988167
1207.205200	-63.594925
1208.551025	-63.306782
1209.896851	-64.383911
1211.242676	-64.176712
1212.588501	-63.481518
1213.934326	-62.930984
1215.280151	-62.649349
1216.625977	-63.325424
1217.971802	-63.587639
1219.317627	-64.093781
1220.663452	-63.461262
1222.009277	-63.227421
1223.355103	-63.375530
1224.700928	-63.199524
1226.046753	-62.969276
1227.392578	-63.775215
1228.738403	-64.206558
1230.084229	-64.275345
1231.430054	-64.492378
1232.775879	-64.399574
1234.121704	-64.185852
1235.467529	-64.312302
1236.813354	-63.985191
1238.159180	-63.843613
1239.505005	-64.107628
1240.850830	-62.841038
1242.196655	-63.017979
1243.542480	-63.299988
1244.888306	-63.486965
1246.234131	-63.995609
1247.579956	-63.826595
1248.925781	-63.093319
1250.271606	-63.778572
1251.617432	-64.275345
1252.963257	-63.494789
1254.309082	-63.423851
1255.654907	-63.415016
1257.000732	-63.090820
1258.346558	-63.449093
1259.692383	-63.802464
1261.038208	-64.019699
1262.384033	-63.934471
1263.729858	-63.014576
1265.075684	-63.118359
1266.421509	-64.023590
1267.767334	-63.913471
1269.113159	-63.753735
1270.458984	-63.864754
1271.804810	-63.845592
1273.150635	-63.957577
1274.496460	-63.897007
1275.842285	-63.561745
1277.188110	-63.761177
