Frequency (Hz)	Level (dB)
872.094727	-52.211010
873.440552	-52.214390
874.786377	-52.226261
876.132202	-52.249348
877.478027	-52.285599
878.823853	-52.332611
880.169678	-52.383991
881.515503	-52.443329
882.861328	-52.516121
884.207153	-52.596478
885.552979	-52.684120
886.898804	-52.783581
888.244629	-52.891369
889.590454	-53.006905
890.936279	-53.130310
892.282104	-53.256477
893.627930	-53.386311
894.973755	-53.534828
896.319580	-53.693886
897.665405	-53.846680
899.011230	-54.001930
900.357056	-54.168434
901.702881	-54.345783
903.048706	-54.523724
904.394531	-54.702892
905.740356	-54.896038
907.086182	-55.096878
908.432007	-55.298866
909.777832	-55.501778
911.123657	-55.699005
912.469482	-55.902256
913.815308	-56.116638
915.161133	-56.331875
916.506958	-56.539772
917.852783	-56.748211
919.198608	-56.964191
920.544434	-57.191296
921.890259	-57.400471
923.236084	-57.606037
924.581909	-57.825481
925.927734	-58.026630
927.273560	-58.234367
928.619385	-58.422871
929.965210	-58.608337
931.311035	-58.778904
932.656860	-58.934444
934.002686	-59.097157
935.348511	-59.229053
936.694336	-59.346355
938.040161	-59.455612
939.385986	-59.528938
940.731812	-59.632439
942.077637	-59.653294
943.423462	-59.688202
944.769287	-59.724033
946.115112	-59.705334
947.460938	-59.686005
948.806763	-59.648495
950.152588	-59.595177
951.498413	-59.525444
952.844238	-59.457233
954.190063	-59.365356
955.535889	-59.288998
956.881714	-59.183590
958.227539	-59.067020
959.573364	-58.959129
960.919189	-58.826962
962.265015	-58.695183
963.610840	-58.581165
964.956665	-58.465530
966.302490	-58.334797
967.648315	-58.213493
968.994141	-58.087177
970.339966	-57.960491
971.685791	-57.837112
973.031616	-57.724766
974.377441	-57.616627
975.723267	-57.515438
977.069092	-57.422970
978.414917	-57.328499
979.760742	-57.242794
981.106567	-57.157059
982.452393	-57.067905
983.798218	-56.984978
985.144043	-56.918915
986.489868	-56.868481
987.835693	-56.813168
989.181519	-56.758442
990.527344	-56.710056
991.873169	-56.670193
993.218994	-56.644615
994.564819	-56.615963
995.910645	-56.590172
997.256470	-56.580219
998.602295	-56.573307
999.948120	-56.571793
1001.293945	-56.580685
1002.639771	-56.586224
1003.985596	-56.597992
1005.331421	-56.625175
1006.677246	-56.660809
1008.023071	-56.705013
1009.368896	-56.737797
1010.714722	-56.773174
1012.060547	-56.833145
1013.406372	-56.889168
1014.752197	-56.943348
1016.098022	-57.004677
1017.443848	-57.076107
1018.789673	-57.151077
1020.135498	-57.219540
1021.481323	-57.277618
1022.827148	-57.347992
1024.172974	-57.414322
1025.518799	-57.487309
1026.864624	-57.541672
1028.210449	-57.592976
1029.556274	-57.649509
1030.902100	-57.701313
1032.247925	-57.719982
1033.593750	-57.745380
1034.939575	-57.754604
1036.285400	-57.744961
1037.631226	-57.728531
1038.977051	-57.696224
1040.322876	-57.648396
1041.668701	-57.590824
1043.014526	-57.507755
1044.360352	-57.409550
1045.706177	-57.298714
1047.052002	-57.176842
1048.397827	-57.030659
1049.743652	-56.878807
1051.089478	-56.714321
1052.435303	-56.522594
1053.781128	-56.354156
1055.126953	-56.166969
1056.472778	-55.975986
1057.818604	-55.777168
1059.164429	-55.568127
1060.510254	-55.363605
1061.856079	-55.168507
1063.201904	-54.955006
1064.547729	-54.751328
1065.893555	-54.544109
1067.239380	-54.345413
1068.585205	-54.147087
1069.931030	-53.953083
1071.276855	-53.773952
1072.622681	-53.598183
1073.968506	-53.422127
1075.314331	-53.255280
1076.660156	-53.092896
1078.005981	-52.935543
1079.351807	-52.790466
1080.697632	-52.651863
1082.043457	-52.521648
1083.389282	-52.401363
1084.735107	-52.291023
1086.080933	-52.190735
1087.426758	-52.103951
1088.772583	-52.031464
1090.118408	-51.967117
1091.464233	-51.907986
1092.810059	-51.859669
1094.155884	-51.826607
1095.501709	-51.804306
1096.847534	-51.794506
1098.193359	-51.800709
1099.539185	-51.817669
1100.885010	-51.840466
1102.230835	-51.877922
1103.576660	-51.935902
1104.922485	-51.999863
1106.268311	-52.070171
1107.614136	-52.149757
1108.959961	-52.239204
1110.305786	-52.340332
1111.651611	-52.449154
1112.997437	-52.574364
1114.343262	-52.701931
1115.689087	-52.826935
1117.034912	-52.964077
1118.380737	-53.105732
1119.726562	-53.245197
1121.072388	-53.390057
1122.418213	-53.537960
1123.764038	-53.687267
1125.109863	-53.828144
1126.455688	-53.960598
1127.801514	-54.087162
1129.147339	-54.214535
1130.493164	-54.338757
1131.838989	-54.440872
1133.184814	-54.534664
1134.530640	-54.615147
1135.876465	-54.672333
1137.222290	-54.717323
1138.568115	-54.758240
1139.913940	-54.769447
1141.259766	-54.763416
1142.605591	-54.739220
1143.951416	-54.709461
1145.297241	-54.657455
1146.643066	-54.590305
1147.988892	-54.505547
1149.334717	-54.417324
1150.680542	-54.307327
1152.026367	-54.192406
1153.372192	-54.080090
1154.718018	-53.945412
1156.063843	-53.806904
1157.409668	-53.676834
1158.755493	-53.540855
1160.101318	-53.399658
1161.447144	-53.256081
1162.792969	-53.127594
1164.138794	-53.002228
1165.484619	-52.871387
1166.830444	-52.760239
1168.176270	-52.649471
1169.522095	-52.533417
1170.867920	-52.438011
1172.213745	-52.355499
1173.559570	-52.279804
1174.905396	-52.213402
1176.251221	-52.149300
1177.597046	-52.097401
1178.942871	-52.060883
1180.288696	-52.028225
1181.634521	-52.008656
1182.980347	-52.003845
1184.326172	-52.008667
1185.671997	-52.023884
1187.017822	-52.047329
1188.363647	-52.080906
1189.709473	-52.124493
1191.055298	-52.178566
1192.401123	-52.245995
1193.746948	-52.319977
1195.092773	-52.398010
1196.438599	-52.485146
1197.784424	-52.579781
1199.130249	-52.683800
1200.476074	-52.802654
1201.821899	-52.924778
1203.167725	-53.046612
1204.513550	-53.176003
1205.859375	-53.309681
1207.205200	-53.446156
1208.551025	-53.586277
1209.896851	-53.733364
1211.242676	-53.886650
1212.588501	-54.033913
1213.934326	-54.182617
1215.280151	-54.339783
1216.625977	-54.494820
1217.971802	-54.637695
1219.317627	-54.783195
1220.663452	-54.937187
1222.009277	-55.079468
1223.355103	-55.226143
1224.700928	-55.350510
1226.046753	-55.474522
1227.392578	-55.580318
1228.738403	-55.703339
1230.084229	-55.805908
1231.430054	-55.892212
1232.775879	-55.959587
1234.121704	-56.038059
1235.467529	-56.079044
1236.813354	-56.109417
1238.159180	-56.133629
1239.505005	-56.136112
1240.850830	-56.121449
1242.196655	-56.097607
1243.542480	-56.048523
1244.888306	-55.992153
1246.234131	-55.931469
1247.579956	-55.865242
1248.925781	-55.768070
1250.271606	-55.670792
1251.617432	-55.573128
1252.963257	-55.463509
1254.309082	-55.346783
1255.654907	-55.227154
1257.000732	-55.108410
1258.346558	-54.995392
1259.692383	-54.871769
1261.038208	-54.749523
1262.384033	-54.626278
