Frequency (Hz)	Level (dB)
1049.743652	-60.586563
1051.089478	-60.598583
1052.435303	-60.026012
1053.781128	-59.595924
1055.126953	-59.831085
1056.472778	-59.953968
1057.818604	-59.272263
1059.164429	-58.588295
1060.510254	-59.310204
1061.856079	-59.212399
1063.201904	-59.151505
1064.547729	-59.032116
1065.893555	-58.754307
1067.239380	-58.195877
1068.585205	-57.514679
1069.931030	-56.978558
1071.276855	-57.627228
1072.622681	-57.603142
1073.968506	-57.245544
1075.314331	-57.228767
1076.660156	-57.521523
1078.005981	-56.711475
1079.351807	-55.468178
1080.697632	-54.938416
1082.043457	-54.747791
1083.389282	-53.934425
1084.735107	-53.482620
1086.080933	-53.484356
1087.426758	-54.237637
1088.772583	-53.286621
1090.118408	-52.934704
1091.464233	-52.055637
1092.810059	-51.236973
1094.155884	-51.307407
1095.501709	-50.979374
1096.847534	-50.763107
1098.193359	-49.977188
1099.539185	-48.815426
1100.885010	-48.139408
1102.230835	-48.690380
1103.576660	-49.490658
1104.922485	-48.971516
1106.268311	-48.456898
1107.614136	-48.970585
1108.959961	-49.108276
1110.305786	-48.926399
1111.651611	-49.316254
1112.997437	-49.022724
1114.343262	-48.999897
1115.689087	-48.529243
1117.034912	-49.759529
1118.380737	-51.332119
1119.726562	-51.110516
1121.072388	-50.624218
1122.418213	-51.339142
1123.764038	-51.214966
1125.109863	-51.274059
1126.455688	-51.965279
1127.801514	-51.835754
1129.147339	-52.309994
1130.493164	-52.635342
1131.838989	-53.221546
1133.184814	-53.427174
1134.530640	-53.770302
1135.876465	-53.867397
1137.222290	-54.097214
1138.568115	-54.110348
1139.913940	-54.493534
1141.259766	-55.889656
1142.605591	-55.790218
1143.951416	-55.285755
1145.297241	-55.662876
1146.643066	-56.057926
1147.988892	-56.028095
1149.334717	-56.571754
1150.680542	-57.001514
1152.026367	-57.507198
1153.372192	-57.174522
1154.718018	-57.705956
1156.063843	-57.249374
1157.409668	-56.820724
1158.755493	-57.463913
1160.101318	-58.265968
1161.447144	-58.073662
1162.792969	-57.419910
1164.138794	-57.326187
1165.484619	-58.443501
1166.830444	-58.981224
1168.176270	-58.068825
1169.522095	-58.053902
1170.867920	-58.101295
1172.213745	-58.740677
1173.559570	-59.140640
1174.905396	-59.251263
1176.251221	-58.767029
1177.597046	-58.995804
1178.942871	-58.652653
1180.288696	-58.629040
1181.634521	-58.709854
1182.980347	-59.173489
1184.326172	-59.384430
1185.671997	-59.093002
1187.017822	-59.339134
1188.363647	-58.890594
1189.709473	-59.484097
1191.055298	-58.995056
1192.401123	-59.120808
1193.746948	-58.682026
1195.092773	-59.213905
1196.438599	-59.253487
1197.784424	-59.093555
1199.130249	-58.715973
1200.476074	-58.901577
1201.821899	-58.991600
1203.167725	-59.097618
1204.513550	-59.492943
1205.859375	-59.834560
1207.205200	-59.358074
1208.551025	-58.995491
1209.896851	-60.009975
1211.242676	-59.736736
1212.588501	-58.984325
1213.934326	-58.354954
1215.280151	-57.991234
1216.625977	-58.587067
1217.971802	-58.776741
1219.317627	-59.188591
1220.663452	-58.482559
1222.009277	-58.176003
1223.355103	-58.235851
1224.700928	-57.992748
1226.046753	-57.651596
1227.392578	-58.389366
1228.738403	-58.742363
1230.084229	-58.709213
1231.430054	-58.831635
1232.775879	-58.632008
1234.121704	-58.298203
1235.467529	-58.327579
1236.813354	-57.908199
1238.159180	-57.641571
1239.505005	-57.752201
1240.850830	-56.377151
1242.196655	-56.427212
1243.542480	-56.575920
1244.888306	-56.618824
1246.234131	-56.980579
1247.579956	-56.620819
1248.925781	-55.722374
1250.271606	-56.257397
1251.617432	-56.559174
1252.963257	-55.597027
1254.309082	-55.362511
1255.654907	-55.148960
1257.000732	-54.637558
1258.346558	-54.793850
1259.692383	-54.925026
1261.038208	-54.945137
1262.384033	-54.614666
1263.729858	-53.461021
1265.075684	-53.351997
1266.421509	-54.027153
1267.767334	-53.678200
1269.113159	-53.244858
1270.458984	-53.155338
1271.804810	-52.845970
1273.150635	-52.663815
1274.496460	-52.306080
1275.842285	-51.703423
1277.188110	-51.628265
1278.533936	-52.365116
1279.879761	-51.406204
1281.225586	-50.300529
1282.571411	-49.916386
1283.917236	-49.919632
1285.263062	-49.084000
1286.608887	-49.716274
1287.954712	-49.683762
1289.300537	-48.141991
1290.646362	-48.210594
1291.992188	-48.153931
1293.338013	-47.708954
1294.683838	-47.386795
1296.029663	-46.712231
1297.375488	-46.347073
1298.721313	-46.132172
1300.067139	-46.597530
1301.412964	-46.496559
1302.758789	-45.768791
1304.104614	-46.133297
1305.450439	-45.776985
1306.796265	-45.412544
1308.142090	-44.869553
1309.487915	-45.555370
1310.833740	-46.779739
1312.179565	-46.512444
1313.525391	-46.118015
1314.871216	-47.364986
1316.217041	-47.266853
1317.562866	-47.631001
1318.908691	-47.881577
1320.254517	-48.146141
1321.600342	-48.046513
1322.946167	-49.330173
1324.291992	-50.321754
1325.637817	-49.810661
1326.983643	-49.352631
1328.329468	-49.645039
1329.675293	-50.350780
1331.021118	-51.260063
1332.366943	-51.394707
1333.712769	-51.311077
1335.058594	-51.536350
1336.404419	-51.958988
1337.750244	-51.563030
1339.096069	-51.291191
1340.441895	-51.732613
1341.787720	-52.060387
1343.133545	-52.450962
1344.479370	-53.248890
1345.825195	-53.407742
1347.171021	-53.612778
1348.516846	-53.556953
1349.862671	-53.307339
1351.208496	-53.919441
1352.554321	-53.826210
1353.900146	-54.917725
1355.245972	-54.863873
1356.591797	-54.748123
1357.937622	-54.577160
1359.283447	-54.428299
1360.629272	-54.235874
1361.975098	-55.187469
1363.320923	-56.277378
1364.666748	-56.471584
1366.012573	-55.863121
1367.358398	-54.941193
1368.704224	-55.148453
1370.050049	-55.681492
1371.395874	-56.483753
1372.741699	-56.807247
1374.087524	-56.690968
1375.433350	-56.917931
1376.779175	-56.476181
1378.125000	-56.291950
1379.470825	-55.540455
1380.816650	-55.522045
1382.162476	-55.681290
1383.508301	-56.490189
1384.854126	-56.247780
1386.199951	-56.035374
1387.545776	-56.356682
1388.891602	-57.138699
1390.237427	-57.095566
1391.583252	-56.609432
1392.929077	-56.756641
1394.274902	-57.018703
1395.620728	-57.533794
1396.966553	-56.968380
1398.312378	-56.626438
1399.658203	-56.247540
1401.004028	-55.884701
1402.349854	-56.683083
1403.695679	-56.212097
1405.041504	-56.444706
1406.387329	-57.030598
1407.733154	-57.234886
1409.078979	-57.283730
1410.424805	-57.247147
1411.770630	-56.762135
1413.116455	-56.501484
1414.462280	-56.626068
1415.808105	-56.467659
1417.153931	-56.961311
1418.499756	-56.732750
1419.845581	-57.271763
1421.191406	-57.252010
1422.537231	-57.445339
1423.883057	-57.158897
1425.228882	-56.969566
1426.574707	-56.909843
1427.920532	-55.511585
1429.266357	-56.529858
1430.612183	-57.841961
1431.958008	-56.442467
1433.303833	-56.912567
1434.649658	-56.532185
1435.995483	-56.215126
1437.341309	-55.905369
1438.687134	-55.503479
1440.032959	-54.730209
1441.378784	-54.427467
1442.724609	-55.167885
1444.070435	-55.134350
1445.416260	-55.355045
1446.762085	-55.111504
1448.107910	-54.845337
1449.453735	-54.769855
1450.799561	-54.936970
1452.145386	-55.047428
1453.491211	-54.798717
1454.837036	-54.443962
1456.182861	-54.008625
1457.528687	-54.373589
1458.874512	-54.828342
1460.220337	-54.018875
