Frequency (Hz)	Level (dB)
1168.176270	-40.470531
1169.522095	-40.466507
1170.867920	-40.895279
1172.213745	-41.485950
1173.559570	-40.458321
1174.905396	-40.793507
1176.251221	-40.827995
1177.597046	-40.588482
1178.942871	-40.290783
1180.288696	-39.939178
1181.634521	-40.154408
1182.980347	-40.957558
1184.326172	-41.194016
1185.671997	-40.939625
1187.017822	-41.202061
1188.363647	-40.784477
1189.709473	-41.627380
1191.055298	-41.664349
1192.401123	-41.073212
1193.746948	-40.165939
1195.092773	-40.859898
1196.438599	-41.513630
1197.784424	-41.354645
1199.130249	-40.893749
1200.476074	-41.258438
1201.821899	-41.232044
1203.167725	-41.230438
1204.513550	-41.385456
1205.859375	-40.954185
1207.205200	-40.861649
1208.551025	-41.351570
1209.896851	-41.455261
1211.242676	-41.330959
1212.588501	-41.457954
1213.934326	-41.231529
1215.280151	-40.616928
1216.625977	-40.231392
1217.971802	-40.365150
1219.317627	-40.563187
1220.663452	-40.618896
1222.009277	-40.802242
1223.355103	-40.443295
1224.700928	-40.910690
1226.046753	-41.013412
1227.392578	-40.712193
1228.738403	-41.307205
1230.084229	-41.566944
1231.430054	-41.098312
1232.775879	-41.274208
1234.121704	-41.971779
1235.467529	-42.099163
1236.813354	-41.770061
1238.159180	-41.344810
1239.505005	-41.697197
1240.850830	-41.076622
1242.196655	-41.136349
1243.542480	-41.184109
1244.888306	-40.903294
1246.234131	-41.378551
1247.579956	-41.240639
1248.925781	-41.491058
1250.271606	-42.118332
1251.617432	-41.176407
1252.963257	-41.506950
1254.309082	-41.441341
1255.654907	-41.980877
1257.000732	-40.887169
1258.346558	-41.169926
1259.692383	-41.381279
1261.038208	-42.124138
1262.384033	-41.430489
1263.729858	-40.916195
1265.075684	-41.096500
1266.421509	-40.289516
1267.767334	-40.932098
1269.113159	-41.099632
1270.458984	-40.823559
1271.804810	-41.764904
1273.150635	-41.572792
1274.496460	-41.092258
1275.842285	-40.942795
1277.188110	-40.579494
1278.533936	-40.237431
1279.879761	-41.808010
1281.225586	-42.443062
1282.571411	-40.863911
1283.917236	-40.489658
1285.263062	-40.665520
1286.608887	-40.702793
1287.954712	-41.811184
1289.300537	-41.505062
1290.646362	-41.480366
1291.992188	-40.973770
1293.338013	-40.733471
1294.683838	-40.681953
1296.029663	-40.589886
1297.375488	-41.155827
1298.721313	-40.972458
1300.067139	-40.978344
1301.412964	-41.086861
1302.758789	-40.801357
1304.104614	-42.046314
1305.450439	-41.719276
1306.796265	-40.762390
1308.142090	-40.480221
1309.487915	-41.137798
1310.833740	-41.223026
1312.179565	-40.581738
1313.525391	-40.288013
1314.871216	-41.296257
1316.217041	-41.838467
1317.562866	-41.344494
1318.908691	-40.886387
1320.254517	-41.386322
1321.600342	-41.082684
1322.946167	-40.368198
1324.291992	-39.998875
1325.637817	-40.911495
1326.983643	-41.521999
1328.329468	-40.922897
1329.675293	-40.457111
1331.021118	-41.243736
1332.366943	-41.921932
1333.712769	-41.384575
1335.058594	-40.788086
1336.404419	-40.300613
1337.750244	-40.561138
1339.096069	-41.843655
1340.441895	-41.495922
1341.787720	-41.188259
1343.133545	-41.375061
1344.479370	-41.596691
1345.825195	-40.564377
1347.171021	-41.387730
1348.516846	-41.496239
1349.862671	-40.967602
1351.208496	-41.485237
1352.554321	-41.227638
1353.900146	-40.451187
1355.245972	-41.093636
1356.591797	-41.360584
1357.937622	-41.598610
1359.283447	-41.234024
1360.629272	-40.992245
1361.975098	-40.540161
1363.320923	-41.002697
1364.666748	-41.576565
1366.012573	-41.479191
1367.358398	-40.980141
1368.704224	-40.659714
1370.050049	-40.543777
1371.395874	-41.761948
1372.741699	-41.816772
1374.087524	-41.670162
1375.433350	-40.985493
1376.779175	-41.441227
1378.125000	-41.272285
1379.470825	-40.767124
1380.816650	-41.327831
1382.162476	-40.889660
1383.508301	-41.394638
1384.854126	-41.160786
1386.199951	-40.892422
1387.545776	-41.465805
1388.891602	-41.140602
1390.237427	-40.835079
1391.583252	-41.383419
1392.929077	-41.184795
1394.274902	-41.343315
1395.620728	-41.086555
1396.966553	-41.052029
1398.312378	-41.641663
1399.658203	-41.054050
1401.004028	-41.900471
1402.349854	-41.277882
1403.695679	-41.380169
1405.041504	-41.630970
1406.387329	-41.506287
1407.733154	-41.005371
1409.078979	-40.268444
1410.424805	-40.529388
1411.770630	-40.973476
1413.116455	-40.074547
1414.462280	-40.156078
1415.808105	-40.819199
1417.153931	-40.369251
1418.499756	-41.639881
1419.845581	-41.213440
1421.191406	-40.479965
1422.537231	-40.955372
1423.883057	-40.484127
1425.228882	-40.495808
1426.574707	-40.853374
1427.920532	-41.667068
1429.266357	-41.403481
1430.612183	-41.114780
1431.958008	-41.269073
1433.303833	-41.456692
1434.649658	-41.457825
1435.995483	-41.094849
1437.341309	-41.533054
1438.687134	-41.469513
1440.032959	-40.802467
1441.378784	-40.372261
1442.724609	-41.216854
1444.070435	-42.131313
1445.416260	-41.849991
1446.762085	-41.158924
1448.107910	-40.705948
1449.453735	-40.303169
1450.799561	-41.086388
1452.145386	-40.884850
1453.491211	-40.884521
1454.837036	-40.311062
1456.182861	-40.583839
1457.528687	-41.353050
1458.874512	-41.349670
1460.220337	-41.085747
1461.566162	-40.974236
1462.911987	-41.780350
1464.257812	-41.933201
1465.603638	-41.334232
1466.949463	-40.447445
1468.295288	-40.840542
1469.641113	-40.843266
1470.986938	-40.369637
1472.332764	-40.731434
1473.678589	-41.011555
1475.024414	-41.912670
1476.370239	-41.669201
1477.716064	-41.287716
1479.061890	-40.981956
1480.407715	-40.656528
1481.753540	-40.582180
1483.099365	-40.112049
1484.445190	-40.185272
1485.791016	-40.783154
1487.136841	-41.378002
1488.482666	-40.549171
1489.828491	-40.350590
1491.174316	-41.076054
1492.520142	-40.633041
1493.865967	-41.294365
1495.211792	-42.306667
1496.557617	-41.155098
1497.903442	-40.790985
1499.249268	-40.493549
1500.595093	-40.916672
1501.940918	-40.683308
1503.286743	-40.668961
1504.632568	-41.159439
1505.978394	-40.793835
1507.324219	-40.155270
1508.670044	-40.688957
1510.015869	-41.092583
1511.361694	-40.964581
1512.707520	-41.141312
1514.053345	-40.940750
1515.399170	-41.661335
1516.744995	-41.189209
1518.090820	-40.644657
1519.436646	-41.309662
1520.782471	-40.680664
1522.128296	-41.501568
1523.474121	-41.235691
1524.819946	-40.941399
1526.165771	-41.503948
1527.511597	-40.031246
1528.857422	-40.388706
1530.203247	-41.053070
1531.549072	-41.006660
1532.894897	-41.946529
1534.240723	-41.906517
1535.586548	-40.513447
1536.932373	-40.605961
1538.278198	-41.602192
1539.624023	-41.791714
1540.969849	-41.526318
1542.315674	-41.159996
1543.661499	-41.837513
1545.007324	-41.744400
1546.353149	-41.354790
1547.698975	-41.009743
1549.044800	-41.262447
1550.390625	-41.466309
1551.736450	-40.988708
1553.082275	-40.788914
1554.428101	-41.113483
1555.773926	-41.315308
1557.119751	-41.185097
1558.465576	-40.921051
1559.811401	-40.848183
1561.157227	-40.489777
1562.503052	-41.192753
1563.848877	-41.047897
1565.194702	-40.185455
1566.540527	-40.572922
1567.886353	-41.710686
1569.232178	-41.827953
1570.578003	-41.045773
1571.923828	-41.382645
1573.269653	-41.458630
1574.615479	-42.404625
1575.961304	-42.006729
1577.307129	-42.658806
1578.652954	-41.970406
1579.998779	-40.398251
1581.344604	-40.548317
1582.690430	-40.209530
1584.036255	-40.602642
1585.382080	-41.455585
1586.727905	-40.388054
1588.073730	-40.486675
1589.419556	-40.919506
1590.765381	-40.221264
1592.111206	-40.627048
1593.457031	-41.457565
1594.802856	-40.808571
1596.148682	-40.971321
1597.494507	-42.112244
1598.840332	-41.415607
1600.186157	-41.191761
1601.531982	-41.534866
1602.877808	-41.640198
1604.223633	-42.460163
1605.569458	-41.816479
1606.915283	-40.523560
1608.261108	-40.524696
1609.606934	-41.131332
1610.952759	-41.519485
1612.298584	-40.328053
1613.644409	-40.278587
1614.990234	-40.758976
1616.336060	-41.470764
1617.681885	-42.021748
1619.027710	-41.514870
1620.373535	-41.750843
1621.719360	-41.277073
1623.065186	-40.554306
