Frequency (Hz)	Level (dB)
978.414917	-52.536335
979.760742	-52.378487
981.106567	-52.240776
982.452393	-52.114777
983.798218	-51.989731
985.144043	-51.876972
986.489868	-51.773163
987.835693	-51.676479
989.181519	-51.591671
990.527344	-51.516590
991.873169	-51.448009
993.218994	-51.393742
994.564819	-51.356396
995.910645	-51.328270
997.256470	-51.304787
998.602295	-51.295734
999.948120	-51.299271
1001.293945	-51.308624
1002.639771	-51.330841
1003.985596	-51.363323
1005.331421	-51.407059
1006.677246	-51.464211
1008.023071	-51.530823
1009.368896	-51.608208
1010.714722	-51.688892
1012.060547	-51.780643
1013.406372	-51.878323
1014.752197	-51.983074
1016.098022	-52.100407
1017.443848	-52.216499
1018.789673	-52.329166
1020.135498	-52.453243
1021.481323	-52.575626
1022.827148	-52.712318
1024.172974	-52.839840
1025.518799	-52.966743
1026.864624	-53.091984
1028.210449	-53.200695
1029.556274	-53.302994
1030.902100	-53.415668
1032.247925	-53.509933
1033.593750	-53.593742
1034.939575	-53.662243
1036.285400	-53.710640
1037.631226	-53.758034
1038.977051	-53.779545
1040.322876	-53.796352
1041.668701	-53.782043
1043.014526	-53.757229
1044.360352	-53.720207
1045.706177	-53.661495
1047.052002	-53.595947
1048.397827	-53.519905
1049.743652	-53.420731
1051.089478	-53.326649
1052.435303	-53.211430
1053.781128	-53.106155
1055.126953	-52.979546
1056.472778	-52.861481
1057.818604	-52.735851
1059.164429	-52.608414
1060.510254	-52.482155
1061.856079	-52.360470
1063.201904	-52.243031
1064.547729	-52.128807
1065.893555	-52.025616
1067.239380	-51.925182
1068.585205	-51.834614
1069.931030	-51.744823
1071.276855	-51.672974
1072.622681	-51.604942
1073.968506	-51.539238
1075.314331	-51.483868
1076.660156	-51.446274
1078.005981	-51.420181
1079.351807	-51.391071
1080.697632	-51.377705
1082.043457	-51.374599
1083.389282	-51.376350
1084.735107	-51.390182
1086.080933	-51.415474
1087.426758	-51.445465
1088.772583	-51.481907
1090.118408	-51.529045
1091.464233	-51.579235
1092.810059	-51.638233
1094.155884	-51.709187
1095.501709	-51.782364
1096.847534	-51.858536
1098.193359	-51.942265
1099.539185	-52.033569
1100.885010	-52.123734
1102.230835	-52.222759
1103.576660	-52.331573
1104.922485	-52.440220
1106.268311	-52.554569
1107.614136	-52.671795
1108.959961	-52.796665
1110.305786	-52.926128
1111.651611	-53.054665
1112.997437	-53.187145
1114.343262	-53.324982
1115.689087	-53.462067
1117.034912	-53.601902
1118.380737	-53.744953
1119.726562	-53.883018
1121.072388	-54.024860
1122.418213	-54.164883
1123.764038	-54.298935
1125.109863	-54.439430
1126.455688	-54.568024
1127.801514	-54.694500
1129.147339	-54.807144
1130.493164	-54.921787
1131.838989	-55.024448
1133.184814	-55.122108
1134.530640	-55.195271
1135.876465	-55.254860
1137.222290	-55.306400
1138.568115	-55.329514
1139.913940	-55.350597
1141.259766	-55.341255
1142.605591	-55.336010
1143.951416	-55.305363
1145.297241	-55.253628
1146.643066	-55.200535
1147.988892	-55.129780
1149.334717	-55.048649
1150.680542	-54.941090
1152.026367	-54.836891
1153.372192	-54.731972
1154.718018	-54.610394
1156.063843	-54.481926
1157.409668	-54.348591
1158.755493	-54.217007
1160.101318	-54.073254
1161.447144	-53.944786
1162.792969	-53.811630
1164.138794	-53.679482
1165.484619	-53.551140
1166.830444	-53.418903
1168.176270	-53.292610
1169.522095	-53.171299
1170.867920	-53.052540
1172.213745	-52.941097
1173.559570	-52.835278
1174.905396	-52.734203
1176.251221	-52.640503
1177.597046	-52.553429
1178.942871	-52.471779
1180.288696	-52.397297
1181.634521	-52.326950
1182.980347	-52.266781
1184.326172	-52.215969
1185.671997	-52.170006
1187.017822	-52.129955
1188.363647	-52.097893
1189.709473	-52.074360
1191.055298	-52.056896
1192.401123	-52.048527
1193.746948	-52.048374
1195.092773	-52.052738
1196.438599	-52.061855
1197.784424	-52.076809
1199.130249	-52.098019
1200.476074	-52.128181
1201.821899	-52.170868
1203.167725	-52.217072
1204.513550	-52.258144
1205.859375	-52.306973
1207.205200	-52.366486
1208.551025	-52.428196
1209.896851	-52.493145
1211.242676	-52.563148
1212.588501	-52.637173
1213.934326	-52.715126
1215.280151	-52.786472
1216.625977	-52.858845
1217.971802	-52.943180
1219.317627	-53.016399
1220.663452	-53.082138
1222.009277	-53.158451
1223.355103	-53.219322
1224.700928	-53.283001
1226.046753	-53.337753
1227.392578	-53.372025
1228.738403	-53.408424
1230.084229	-53.440109
1231.430054	-53.440552
1232.775879	-53.441162
1234.121704	-53.420273
1235.467529	-53.362762
1236.813354	-53.314037
1238.159180	-53.243095
1239.505005	-53.146633
1240.850830	-53.030197
1242.196655	-52.911781
1243.542480	-52.750729
1244.888306	-52.590252
1246.234131	-52.400993
1247.579956	-52.196922
1248.925781	-51.987221
1250.271606	-51.748531
